1271.8  -662.248  981.671  0.00219168
1277.92  -667.983  983.812  0.00270587
1278.2  -668.242  983.91  -0.00374858
1284.32  -673.998  986.005  0.00198742
1284.6  -674.258  986.094  -0.00160228
1290.72  -680.025  988.14  0.000173406
1291.32  -680.594  988.344  0.0017049
1293  -682.179  988.897  0.00426607
1295.14  -684.204  989.602  0.00415157
1301.26  -689.984  991.603  0.00417146
1301.54  -690.245  991.69  -7.46595e-05
1307.66  -696.047  993.648  0.00115103
1307.94  -696.32  993.73  -0.00302175
1314.06  -702.136  995.643  -0.00240627
1314.34  -702.396  995.729  0.00338244
1320.46  -708.234  997.581  0.00227281
1321.06  -708.807  997.77  0.00319135
1322.74  -710.41  998.267  0.00205364
1337.27  -724.259  1002.62  -0.00494484
1343.39  -730.111  1004.43  -0.00104079
1343.67  -730.377  1004.51  -0.00278476
1349.79  -736.242  1006.28  -0.00483909
1350.81  -737.219  1006.57  0.00324811
1352.49  -738.822  1007.04  0.00125676
1354.63  -740.878  1007.65  -0.000326824
1360.75  -746.749  1009.37  0.00281583
1361.03  -747.021  1009.44  -0.00377767
1367.15  -752.912  1011.12  0.0017187
1367.43  -753.176  1011.19  -0.000831021
1373.55  -759.079  1012.81  0.00403371
1373.83  -759.358  1012.88  -0.000162609
1379.95  -765.271  1014.45  0.00033889
1380.55  -765.854  1014.6  0.00154974
1382.23  -767.476  1015.03  -0.00113151
1384.37  -769.546  1015.57  -0.00147651
1390.49  -775.469  1017.1  -0.0019292
1390.77  -775.744  1017.16  -0.0033964
1396.89  -781.689  1018.64  -0.00258476
1397.17  -781.96  1018.71  0.00462724
1403.29  -787.912  1020.14  0.00269633
1403.57  -788.184  1020.2  0.00383226
1409.69  -794.148  1021.58  -0.00382921
1410.29  -794.735  1021.71  -0.00398461
1411.97  -796.365  1022.08  0.00466816
1414.11  -798.455  1022.55  -0.00142498
1420.23  -804.425  1023.89  -0.00265451
1420.51  -804.703  1023.94  -0.000247462
1426.64  -810.688  1025.23  0.00105362
1426.92  -810.96  1025.29  -0.00350086
1433.04  -816.956  1026.52  0.00326934
1433.32  -817.231  1026.57  -0.0033582
1439.44  -823.237  1027.76  -0.000688176
1440.04  -823.831  1027.88  -0.00331944
1441.72  -825.472  1028.19  -0.00336445
1443.86  -827.577  1028.6  -0.00115459
1449.98  -833.595  1029.74  -0.00436111
1450.26  -833.869  1029.78  0.00126611
1456.38  -839.889  1030.88  0.00388301
1456.66  -840.163  1030.93  7.13854e-05
1462.78  -846.194  1031.96  0.00365998
1463.06  -846.478  1032.01  -0.00265896
1469.18  -852.515  1033  0.00303806
1469.78  -853.104  1033.09  0.00477548
1471.46  -854.764  1033.36  0.00181908
1473.6  -856.883  1033.69  -0.00485156
1479.72  -862.929  1034.63  0.00441054
1480  -863.205  1034.67  0.00230761
1486.12  -869.261  1035.57  0.00274692
1486.4  -869.539  1035.6  -0.00353491
1492.52  -875.603  1036.45  -0.00314052
1492.8  -875.875  1036.49  0.00221895
1498.92  -881.943  1037.28  -0.00415113
1499.52  -882.544  1037.35  -0.000306928
1501.2  -884.211  1037.56  -0.000807364
1503.34  -886.334  1037.83  0.00430028
1509.46  -892.411  1038.57  -0.00163489
1509.74  -892.688  1038.61  0.00026112
1515.87  -898.769  1039.31  0.00451885
1516.15  -899.049  1039.33  -0.00192718
1522.27  -905.128  1039.98  -0.00192364
1522.55  -905.413  1040.01  -0.000856606
1528.67  -911.497  1040.61  2.82269e-06
1529.27  -912.097  1040.66  0.00109549
1530.95  -913.774  1040.81  -0.00213475
1533.09  -915.897  1041.02  0.000816088
1539.21  -921.995  1041.56  -0.000956025
1539.49  -922.279  1041.59  -0.00124454
1545.61  -928.377  1042.09  0.00354412
1545.89  -928.658  1042.11  -0.00137857
1552.01  -934.76  1042.55  0.00207152
1552.29  -935.036  1042.57  0.00330459
1558.41  -941.145  1042.97  -0.000881368
1559.01  -941.748  1043.01  -0.00164888
1560.69  -943.421  1043.1  0.00416966
1562.83  -945.563  1043.23  0.000398037
1568.95  -951.675  1043.58  0.000207412
1569.23  -951.95  1043.6  0.00467223
1575.35  -958.064  1043.89  -0.00303479
1575.63  -958.341  1043.91  0.00385455
1581.75  -964.458  1044.15  -0.00373688
1582.03  -964.741  1044.17  0.00379264
1588.15  -970.863  1044.37  0.00156417
1588.75  -971.454  1044.39  -0.00416862
1590.43  -973.14  1044.43  0.00496234
1592.57  -975.278  1044.49  -0.00478771
1598.69  -981.4  1044.64  0.00284782
1598.97  -981.675  1044.64  0.000101185
1605.1  -987.792  1044.74  -0.000581603
1605.38  -988.079  1044.74  -0.0045364
1611.5  -994.198  1044.8  0.000758707
1611.78  -994.478  1044.8  0.00111107
1617.9  -1000.6  1044.8  -0.00266556
1618.5  -1001.2  1044.8  0.00405878
1620.18  -1002.88  1044.79  -0.00495613
1622.32  -1005.01  1044.78  0.00444334
